"pianist_id","segment_id","annotator_id","arousal","valence","gems_wonder","gems_transcendence","gems_tenderness","gems_nostalgia","gems_peacefulness","gems_power","gems_joyful_activation","gems_tension","gems_sadness","gemmes_flow","gemmes_movement","gemmes_force","gemmes_interior","gemmes_wandering"
3,19,49,5,-1,4,2,1,1,1.0,4,2,4,2,2,3,4,1.0,2
3,19,112,2,-1,1,2,1,2,1.0,4,1,5,3,1,2,4,1.0,1
3,19,11,2,-1,3,3,1,2,2.0,1,1,3,2,1,1,1,2.0,2
3,20,129,4,1,4,3,1,2,1.0,5,4,3,1,3,4,5,1.0,2
3,20,175,4,1,2,4,3,1,1.0,4,3,4,1,2,4,5,2.0,1
3,20,110,1,-1,1,1,1,2,1.0,3,1,5,2,1,4,4,1.0,5
3,20,193,3,1,3,2,1,1,2.0,4,2,3,1,2,3,5,1.0,2
3,20,118,3,0,4,5,2,2,1.0,5,5,4,1,5,5,5,2.0,1
3,20,103,5,-1,4,3,2,1,2.0,5,4,1,1,2,5,4,1.0,1
3,20,65,4,-1,4,4,2,4,2.0,3,4,3,2,2,3,4,3.0,2
3,20,134,1,-1,1,1,1,1,1.0,1,1,5,1,1,3,1,1.0,1
3,20,89,4,1,3,1,1,1,1.0,2,2,4,2,1,3,2,4.0,1
3,20,163,2,-1,2,3,1,3,1.0,3,1,4,3,2,2,3,4.0,3
3,20,190,1,-2,1,1,1,2,2.0,4,3,5,1,1,4,4,1.0,1
3,21,39,1,-1,5,1,4,5,5.0,1,1,2,4,4,1,1,4.0,5
3,21,143,1,-1,1,1,1,2,4.0,2,2,2,3,3,2,2,2.0,2
3,21,90,3,1,5,3,5,5,4.0,1,1,2,4,4,2,4,2.0,4
3,21,59,1,0,5,2,2,4,5.0,1,1,2,2,5,1,1,4.0,3
3,21,49,2,-1,5,3,2,2,3.0,2,2,4,3,2,3,1,3.0,4
3,21,112,3,1,5,4,4,5,4.0,2,3,1,2,5,1,2,4.0,1
3,21,11,3,-1,4,2,4,5,4.0,1,1,1,4,5,1,1,4.0,2
3,22,129,2,-1,1,1,3,4,1.0,1,1,2,5,4,1,1,4.0,5
3,22,175,1,0,2,1,3,3,5.0,1,1,1,4,5,1,1,3.0,2
3,22,110,4,0,3,3,1,2,2.0,3,1,2,1,2,2,2,2.0,1
3,22,193,2,2,2,5,5,2,4.0,1,2,1,1,5,2,1,3.0,2
3,22,118,2,1,4,4,5,5,4.0,2,2,1,3,4,2,2,4.0,4
3,22,103,4,2,4,5,5,2,4.0,2,1,1,1,4,2,2,3.0,2
3,22,65,2,-1,4,2,5,4,4.0,1,1,1,4,5,1,1,4.0,4
3,22,134,5,2,5,2,4,5,5.0,1,1,1,4,5,1,1,5.0,2
3,22,89,4,2,1,1,5,4,5.0,1,1,2,2,3,1,1,4.0,1
3,22,163,2,1,4,4,5,5,4.0,1,1,2,1,5,2,1,2.0,5
3,22,190,2,0,2,1,4,3,3.0,1,2,1,4,5,1,1,2.0,5
3,23,39,5,-1,2,4,1,4,1.0,3,1,5,4,2,1,4,3.0,1
3,23,143,1,1,2,2,1,2,3.0,2,2,3,3,3,2,2,2.0,1
3,23,90,2,0,4,2,4,5,3.0,2,2,3,3,4,2,4,2.0,4
3,23,59,4,-1,2,4,2,4,2.0,3,1,4,4,5,2,4,2.0,1
3,23,49,4,1,4,4,2,2,1.0,2,3,2,2,2,3,2,1.0,1
3,23,112,4,-1,2,4,1,1,2.0,2,1,3,3,1,4,3,4.0,1
3,23,11,1,-2,1,1,1,2,3.0,1,1,4,4,3,1,1,3.0,1
3,24,129,3,-2,2,1,2,2,2.0,1,1,1,4,3,1,1,3.0,4
3,24,175,2,0,3,2,4,4,3.0,1,1,1,4,4,2,1,3.0,1
3,24,110,2,0,4,2,3,5,1.0,2,2,4,4,3,2,2,4.0,3
3,24,193,2,0,2,4,3,4,4.0,1,2,1,1,4,2,1,3.0,2
3,24,118,2,0,3,3,2,4,4.0,2,3,1,1,3,2,3,4.0,4
3,24,103,3,-2,2,1,4,4,3.0,1,1,1,4,4,1,1,4.0,5
3,24,65,2,1,5,4,5,4,5.0,1,1,1,2,5,1,4,5.0,4
3,24,134,1,0,1,1,2,5,5.0,1,4,1,3,3,1,1,1.0,1
3,24,89,2,0,2,3,2,4,5.0,1,2,1,2,1,1,1,3.0,4
3,24,163,1,-1,2,3,4,4,5.0,1,1,2,2,5,1,1,2.0,5
3,24,190,2,1,2,1,5,4,5.0,1,2,1,4,5,1,1,4.0,1
3,25,39,1,-2,4,1,2,4,5.0,1,1,1,4,5,1,1,4.0,5
3,25,143,1,1,3,3,4,4,5.0,1,4,2,1,4,2,2,3.0,4
3,25,90,1,0,4,1,3,5,5.0,1,2,1,1,3,3,1,1.0,2
3,25,59,1,0,3,2,4,4,5.0,1,2,2,2,4,1,2,4.0,3
3,25,49,2,1,2,2,5,5,5.0,1,2,1,2,5,2,1,4.0,4
3,25,112,1,2,1,2,4,3,4.0,1,1,2,3,4,1,1,4.0,4
3,25,11,1,-1,3,1,3,4,4.0,1,1,1,3,4,1,1,1.0,2
3,26,129,3,1,4,4,3,3,1.0,1,4,3,1,4,4,3,2.0,1
3,26,175,2,-1,2,4,1,2,2.0,2,3,4,2,2,4,3,2.0,1
3,26,110,2,0,1,2,1,2,1.0,3,2,3,1,2,2,3,3.0,3
3,26,193,2,1,4,4,1,1,1.0,2,2,3,1,3,4,3,2.0,3
3,26,118,3,-1,2,3,1,2,2.0,2,4,4,2,4,3,3,4.0,3
3,26,103,4,-1,2,2,2,4,1.0,3,2,2,2,2,2,2,3.0,2
3,26,65,4,-1,2,2,1,1,2.0,4,1,4,2,2,1,4,2.0,1
3,26,134,3,1,2,1,3,3,3.0,1,1,1,3,3,3,2,2.0,2
3,26,89,4,1,3,3,1,3,2.0,3,4,1,1,3,2,1,1.0,1
3,26,163,4,1,5,3,4,5,3.0,3,2,2,2,4,3,2,3.0,4
3,26,190,4,2,4,4,2,2,3.0,4,4,3,2,2,2,4,3.0,2
4,0,107,4,0,5,2,2,4,3.0,2,1,2,2,3,3,1,2.0,4
4,0,104,4,-1,4,2,3,5,2.0,1,1,2,5,4,1,1,5.0,5
4,0,125,2,1,4,1,5,4,5.0,2,4,1,2,5,2,1,3.0,4
4,0,88,2,-1,2,1,3,4,3.0,2,3,3,5,4,1,1,5.0,2
4,0,68,4,-1,3,4,3,5,4.0,1,1,2,4,4,2,4,5.0,3
4,0,67,2,-2,4,3,4,5,1.0,2,1,3,4,5,2,1,3.0,4
4,0,160,1,-1,1,3,2,3,3.0,1,1,1,3,4,1,1,4.0,3
4,1,63,3,0,2,3,1,1,1.0,2,1,4,3,4,5,3,1.0,3
4,1,164,4,2,5,4,5,4,4.0,2,4,2,3,4,4,3,4.0,4
4,1,92,2,0,2,2,2,4,2.0,2,4,4,3,4,3,2,1.0,1
4,1,23,5,2,5,5,3,1,1.0,4,4,1,1,5,3,4,1.0,1
4,1,116,2,0,3,4,2,3,4.0,1,2,3,1,2,4,2,1.0,5
4,1,73,3,-1,4,3,4,2,3.0,4,4,3,1,4,4,4,3.0,4
4,1,100,3,1,4,3,3,3,5.0,2,3,1,1,4,3,1,3.0,2
4,1,165,1,0,4,5,5,5,3.0,1,3,3,1,3,1,1,3.0,2
4,1,184,5,1,1,2,2,1,2.0,3,2,1,3,2,1,3,1.0,2
4,1,15,3,2,4,4,4,5,2.0,1,4,1,1,5,3,3,2.0,4
4,2,107,2,1,3,1,1,2,4.0,1,4,2,1,4,2,1,2.0,3
4,2,104,1,-1,3,1,1,2,1.0,2,1,4,2,2,3,2,1.0,1
4,2,125,2,1,5,2,3,1,2.0,2,3,3,1,2,2,2,1.0,2
4,2,88,4,1,2,2,3,3,4.0,2,4,4,1,3,3,3,3.0,3
4,2,68,3,0,4,2,2,4,5.0,3,4,1,1,5,3,2,4.0,4
4,2,67,5,1,2,2,1,1,1.0,4,3,5,1,2,3,4,1.0,5
4,2,160,3,-1,2,2,2,1,1.0,1,1,3,3,3,3,1,2.0,1
4,3,63,2,-2,4,3,1,1,1.0,2,1,4,1,4,2,2,2.0,1
4,3,164,4,-2,1,2,1,1,1.0,4,2,5,2,1,4,4,1.0,1
4,3,92,2,-1,1,2,1,3,4.0,2,2,3,4,2,3,2,4.0,2
4,3,23,5,1,4,4,3,1,1.0,5,4,1,1,4,5,4,2.0,2
4,3,116,2,0,3,2,1,1,1.0,2,4,4,1,3,5,1,1.0,2
4,3,73,4,-1,2,2,1,1,1.0,4,5,2,2,2,5,4,3.0,2
4,3,100,4,-1,3,4,2,1,1.0,4,1,4,2,2,5,4,3.0,1
4,3,165,4,-1,1,1,1,1,1.0,5,1,5,3,1,3,5,2.0,1
4,3,184,4,0,3,5,3,1,1.0,4,2,4,3,1,2,2,2.0,2
4,3,15,3,0,2,1,1,2,1.0,1,1,5,3,3,1,1,5.0,1
4,4,107,4,1,4,1,2,4,3.0,1,1,2,1,4,3,1,1.0,3
4,4,104,4,1,5,4,1,3,1.0,3,4,1,1,2,5,2,1.0,2
4,4,125,3,0,2,2,2,2,3.0,3,3,1,1,2,3,3,2.0,1
4,4,88,4,0,4,3,2,3,1.0,4,2,3,2,1,1,4,3.0,2
4,4,68,5,1,4,4,4,5,3.0,1,1,3,3,4,3,2,5.0,5
4,4,67,5,1,5,5,5,4,1.0,4,1,1,2,5,1,5,5.0,3
4,4,160,1,1,2,4,1,1,2.0,3,2,1,1,5,1,5,4.0,1
4,5,63,2,1,2,1,3,3,4.0,1,1,1,3,4,1,1,1.0,2
4,5,164,2,1,4,3,3,3,3.0,3,4,2,2,3,4,3,2.0,4
4,5,92,2,-1,4,4,4,5,3.0,1,2,4,3,5,4,3,2.0,4
4,5,23,3,1,2,2,1,1,1.0,4,4,1,1,2,2,4,1.0,2
4,5,116,2,1,3,3,2,2,5.0,1,3,1,2,4,2,1,2.0,3
4,5,73,3,1,4,4,5,4,4.0,3,4,3,2,5,3,4,3.0,4
4,5,100,2,0,4,3,2,3,4.0,2,4,2,1,4,4,2,3.0,3
4,5,165,2,2,3,1,2,4,3.0,1,1,1,1,4,1,1,4.0,4
4,5,184,3,0,3,2,2,3,3.0,2,4,3,1,1,3,3,3.0,3
4,5,15,4,1,4,5,3,2,4.0,3,5,1,1,5,5,3,1.0,2
4,6,107,2,0,4,2,4,5,5.0,2,5,1,2,5,2,1,2.0,4
4,6,104,2,1,4,2,3,4,4.0,3,4,2,2,5,2,1,1.0,4
4,6,125,2,0,2,2,4,4,3.0,2,2,1,2,5,2,2,2.0,2
4,6,88,2,0,3,3,4,5,4.0,1,4,3,3,5,1,1,5.0,5
4,6,68,5,2,5,4,5,3,4.0,1,2,1,3,5,3,2,5.0,4
4,6,67,3,-1,4,3,5,5,3.0,1,1,1,5,5,2,1,5.0,4
4,6,160,1,2,5,3,4,5,5.0,1,1,1,1,5,1,1,5.0,4
4,7,63,2,-1,4,1,2,2,3.0,1,1,4,3,3,1,1,3.0,1
4,7,164,4,0,4,3,3,4,3.0,2,3,3,5,2,3,4,5.0,3
4,7,92,4,0,4,3,2,4,1.0,4,3,4,2,4,4,3,3.0,3
4,7,23,5,2,4,5,3,1,1.0,5,4,1,1,5,4,3,2.0,2
4,7,116,5,0,5,2,5,4,1.0,3,4,1,3,2,5,4,3.0,3
4,7,73,2,-1,4,4,3,4,4.0,3,4,2,3,5,4,4,3.0,5
4,7,100,3,0,2,3,4,2,2.0,1,1,3,3,3,2,1,2.0,1
4,7,165,3,-1,4,5,4,5,1.0,3,1,2,3,1,3,2,3.0,1
4,7,184,3,1,4,4,4,1,2.0,3,3,2,2,1,3,3,3.0,2
4,7,15,2,1,4,4,5,5,5.0,1,5,1,1,4,4,1,2.0,4
4,8,107,3,1,3,4,1,2,3.0,1,2,4,2,4,4,1,2.0,2
4,8,104,2,0,4,4,3,4,1.0,3,2,3,1,1,2,3,2.0,1
4,8,125,4,2,5,2,3,1,3.0,4,3,1,1,1,5,4,1.0,2
4,8,88,4,1,3,4,1,1,1.0,4,2,3,1,2,4,4,1.0,1
4,8,68,4,0,3,2,1,2,1.0,4,4,2,2,3,5,4,2.0,3
4,8,67,3,1,4,4,1,1,1.0,1,4,5,1,1,5,1,3.0,2
4,8,160,3,2,5,1,4,1,1.0,1,5,1,1,4,4,1,1.0,1
4,9,63,1,0,3,4,4,1,2.0,1,2,3,2,5,1,1,1.0,2
4,9,164,4,1,4,5,4,3,4.0,1,4,1,2,4,3,2,4.0,4
4,9,92,2,-1,2,1,4,4,2.0,3,3,4,4,4,3,2,2.0,2
4,9,23,2,-1,1,1,2,5,3.0,2,1,1,5,1,1,2,2.0,1
4,9,116,3,-1,2,3,4,5,2.0,1,1,2,3,5,1,1,3.0,3
4,9,73,3,0,4,3,3,3,4.0,2,2,2,3,4,3,3,3.0,2
4,9,100,2,-1,3,2,5,4,4.0,1,2,3,4,4,1,2,4.0,3
4,9,165,4,1,4,2,1,4,1.0,2,3,1,1,3,2,3,4.0,1
4,9,184,2,-1,2,4,3,4,1.0,1,2,2,2,2,1,2,1.0,1
4,9,15,2,2,5,2,5,3,4.0,1,5,1,1,5,2,1,1.0,4
4,10,107,3,2,3,2,4,1,5.0,2,5,1,1,4,5,2,1.0,4
4,10,104,1,0,3,3,2,2,2.0,1,3,4,1,2,3,2,1.0,2
4,10,125,2,1,3,1,1,2,3.0,2,3,3,2,3,2,2,2.0,1
4,10,88,4,1,4,4,2,2,2.0,1,2,5,2,1,2,2,3.0,2
4,10,68,3,-1,1,1,2,2,1.0,1,1,4,3,2,2,1,4.0,2
4,10,67,4,-1,2,1,1,1,1.0,3,5,5,1,1,5,5,2.0,4
4,10,160,2,0,3,2,2,1,2.0,1,3,1,1,2,3,1,1.0,1
4,11,63,4,0,3,4,2,2,2.0,1,2,1,3,3,4,2,2.0,3
4,11,164,4,2,3,4,4,4,4.0,2,4,1,3,5,1,2,5.0,4
4,11,92,2,0,2,2,1,4,4.0,1,3,3,2,4,2,1,1.0,2
4,11,23,2,-2,2,1,4,5,1.0,2,1,5,4,5,1,1,5.0,2
4,11,116,1,0,4,2,4,3,5.0,1,1,1,2,5,1,1,4.0,3
4,11,73,4,2,5,4,5,5,5.0,3,4,1,1,5,4,4,3.0,5
4,11,100,3,1,3,3,4,4,5.0,1,2,1,1,5,4,1,5.0,2
4,11,165,2,1,4,3,2,3,4.0,1,1,2,2,4,1,4,5.0,2
4,11,184,3,1,2,1,3,4,3.0,1,2,1,3,2,2,2,1.0,3
4,11,15,3,1,5,2,2,4,5.0,1,5,1,1,5,5,1,1.0,1
4,12,107,3,-1,2,3,3,5,3.0,2,5,4,1,5,4,1,3.0,4
4,12,104,4,0,4,1,1,1,1.0,4,1,5,3,1,5,5,1.0,1
4,12,125,2,0,3,2,2,3,2.0,1,3,2,2,3,2,2,2.0,1
4,12,88,2,0,2,2,1,3,1.0,4,3,3,1,3,3,3,3.0,3
4,12,68,3,1,3,4,2,2,1.0,3,2,5,3,2,3,3,1.0,1
4,12,67,5,-2,4,5,1,1,1.0,4,4,5,1,1,4,5,4.0,5
4,12,160,4,-2,1,2,1,1,1.0,2,1,5,3,1,4,3,4.0,1
4,13,63,2,-1,4,3,2,2,2.0,1,1,4,1,2,4,5,1.0,1
4,13,164,4,-1,2,2,1,3,1.0,2,1,4,4,1,3,2,4.0,3
4,13,92,2,-1,2,1,1,5,4.0,1,3,4,4,4,3,1,1.0,2
4,13,23,2,-2,1,1,2,5,4.0,3,2,5,4,1,1,2,5.0,4
4,13,116,3,-1,2,2,1,4,1.0,1,1,5,4,5,2,3,5.0,2
4,13,73,2,0,3,2,2,3,2.0,4,3,3,3,2,3,3,3.0,1
4,13,100,2,-1,3,2,3,4,2.0,1,1,4,3,2,2,2,3.0,2
4,13,165,2,-1,1,4,2,4,1.0,4,1,4,3,4,2,2,3.0,1
4,13,184,5,0,4,3,3,1,1.0,5,4,4,2,1,5,5,3.0,3
4,13,15,2,-2,2,1,1,1,1.0,1,1,5,4,3,1,2,4.0,1
4,14,107,5,0,2,5,2,1,2.0,5,2,5,1,3,4,5,2.0,2
4,14,104,5,-1,1,3,1,1,1.0,5,1,5,4,1,4,4,3.0,1
4,14,125,4,0,4,4,2,1,1.0,4,2,2,2,1,4,4,1.0,2
4,14,88,5,-2,1,3,1,1,1.0,4,1,2,2,1,1,4,2.0,1
4,14,68,4,-1,3,4,1,2,1.0,5,2,5,1,3,5,5,1.0,3
4,14,67,5,-2,1,1,1,1,1.0,5,2,5,1,1,5,5,1.0,5
4,14,160,5,-2,1,1,1,1,1.0,5,1,5,1,1,4,5,2.0,1
4,15,63,3,-1,5,3,2,1,1.0,1,1,5,1,5,3,2,2.0,1
4,15,164,4,-1,3,3,2,3,1.0,2,3,4,4,1,3,4,2.0,2
4,15,92,4,1,5,5,4,5,3.0,2,4,3,2,5,4,2,1.0,2
4,15,23,2,-1,1,1,2,4,3.0,1,1,1,5,4,1,1,3.0,1
4,15,116,3,-2,4,2,3,4,3.0,2,1,4,3,5,2,3,3.0,1
4,15,73,3,1,3,5,4,3,4.0,4,4,1,3,4,4,3,3.0,4
4,15,100,2,-1,4,2,4,5,4.0,1,2,1,3,5,2,2,4.0,3
4,15,165,3,0,3,2,3,2,2.0,1,1,1,3,2,3,3,1.0,1
4,15,184,3,0,3,4,1,1,2.0,1,1,1,4,2,2,2,2.0,1
4,15,15,1,0,3,3,3,1,2.0,1,3,1,1,3,3,1,1.0,1
4,16,107,1,-1,4,1,1,4,4.0,1,1,4,4,3,4,2,4.0,4
4,16,104,2,-1,1,2,1,4,1.0,1,1,4,4,4,1,1,5.0,4
4,16,125,3,-1,3,3,2,2,1.0,2,2,3,3,1,2,2,1.0,1
4,16,88,2,-1,3,3,3,3,2.0,3,2,3,3,3,1,1,4.0,2
4,16,68,3,-1,2,2,1,3,1.0,2,1,5,3,1,3,2,1.0,1
4,16,67,3,-2,1,3,1,1,1.0,3,1,5,5,3,1,1,5.0,1
4,16,160,1,-2,1,1,1,1,1.0,1,1,2,5,2,2,1,5.0,2
4,17,63,4,0,2,1,1,1,1.0,3,1,5,1,2,4,5,1.0,1
4,17,164,5,-2,1,1,1,1,1.0,3,1,5,2,1,5,4,1.0,1
4,17,92,5,2,5,5,3,3,1.0,5,5,5,2,3,5,3,4.0,4
4,17,23,2,-1,1,1,1,5,3.0,5,1,5,4,4,1,3,4.0,3
4,17,116,3,-1,2,1,2,2,1.0,3,1,5,1,2,5,2,4.0,1
4,17,73,5,-1,2,3,1,1,1.0,4,5,2,1,1,4,4,5.0,1
4,17,100,3,0,3,2,4,2,2.0,1,5,2,1,3,5,2,2.0,4
4,17,165,3,0,4,2,1,1,1.0,2,1,5,1,1,4,3,2.0,1
4,17,184,4,0,3,5,1,1,1.0,3,4,4,2,1,5,4,2.0,2
4,17,15,5,0,2,2,2,2,3.0,2,3,3,1,1,1,1,5.0,1
4,18,107,3,1,4,3,1,4,3.0,1,3,4,2,4,4,2,1.0,4
4,18,104,3,0,4,5,1,4,3.0,3,2,3,1,3,4,4,1.0,2
4,18,125,3,1,5,1,4,4,3.0,2,3,1,1,4,4,2,4.0,2
4,18,88,4,1,3,4,1,3,3.0,1,3,1,1,3,3,2,3.0,3
4,18,68,4,1,4,2,3,2,2.0,4,2,3,1,3,4,4,3.0,5
4,18,67,5,1,5,5,1,1,1.0,5,5,4,2,1,5,5,1.0,5
4,18,160,2,0,5,2,1,1,1.0,4,4,2,1,1,5,3,1.0,1
4,19,63,2,-1,4,3,1,1,1.0,2,1,5,2,2,2,4,3.0,1
4,19,164,5,-2,2,2,1,2,1.0,4,1,5,1,1,1,4,2.0,2
4,19,92,2,0,1,1,1,4,4.0,2,3,3,3,2,4,2,2.0,2
4,19,23,3,-1,2,2,4,4,5.0,2,2,5,4,3,3,2,4.0,3
4,19,116,3,-1,1,3,2,4,1.0,3,2,4,5,3,4,5,4.0,3
4,19,73,4,-2,2,1,1,3,1.0,4,4,4,2,2,2,3,2.0,2
4,19,100,2,-1,3,4,2,3,1.0,2,1,5,3,2,3,3,3.0,1
4,19,165,3,-1,1,1,1,2,1.0,3,1,3,4,1,1,5,3.0,1
4,19,184,4,1,4,4,2,1,1.0,5,3,2,1,2,1,2,2.0,1
4,19,15,2,-1,1,1,1,1,1.0,2,1,4,3,2,2,4,3.0,1
4,20,107,4,1,2,3,2,1,4.0,2,4,1,1,3,5,3,1.0,1
4,20,104,5,1,4,4,1,1,2.0,4,3,3,1,2,3,3,1.0,1
4,20,125,3,-1,3,3,1,1,2.0,3,1,2,2,2,4,2,1.0,1
4,20,88,3,0,2,2,2,2,2.0,3,2,5,3,2,3,2,2.0,2
4,20,68,2,-1,1,2,1,2,1.0,3,3,5,5,1,4,2,2.0,3
4,20,67,4,0,4,5,1,1,1.0,4,1,5,1,3,4,5,4.0,2
4,20,160,5,2,2,2,1,1,1.0,5,2,2,1,1,5,5,1.0,1
4,21,63,2,2,5,4,4,3,5.0,1,1,3,4,5,1,1,3.0,1
4,21,164,4,1,4,4,3,5,4.0,3,4,2,3,4,3,2,4.0,4
4,21,92,2,-1,1,1,2,4,2.0,1,2,3,4,4,2,2,1.0,2
4,21,23,3,1,4,4,3,1,1.0,3,3,1,1,5,2,2,2.0,3
4,21,116,2,0,2,3,2,5,4.0,1,4,3,2,4,3,1,4.0,2
4,21,73,3,1,5,5,5,5,5.0,2,3,1,3,5,2,2,3.0,5
4,21,100,2,0,4,4,3,5,5.0,1,1,2,4,5,2,1,3.0,3
4,21,165,1,1,4,5,2,5,5.0,1,1,1,1,5,1,3,5.0,5
4,21,184,2,-1,2,4,3,4,2.0,1,2,1,4,4,2,3,4.0,2
4,21,15,3,1,5,3,4,2,5.0,1,3,1,2,4,1,2,3.0,4
4,22,107,2,0,4,2,3,3,4.0,2,3,1,1,4,2,1,2.0,3
4,22,104,5,-1,1,3,4,5,1.0,1,1,4,4,1,1,2,5.0,1
4,22,125,2,0,3,1,4,4,5.0,1,5,1,1,5,2,2,5.0,5
4,22,88,1,-1,1,1,4,5,4.0,1,1,3,4,5,1,1,5.0,4
4,22,68,5,1,5,5,5,4,4.0,2,1,1,4,4,3,5,4.0,3
4,22,67,2,-1,4,4,5,5,2.0,1,1,1,5,4,3,1,5.0,2
4,22,160,2,0,5,3,4,4,3.0,1,1,1,1,5,1,1,2.0,3
4,23,63,2,-1,5,2,3,1,1.0,1,2,5,1,5,5,5,4.0,1
4,23,164,5,-2,1,1,1,1,1.0,4,2,5,1,1,1,3,1.0,1
4,23,92,4,0,4,2,2,5,2.0,1,3,4,3,4,1,1,1.0,1
4,23,23,2,1,4,3,3,1,1.0,5,5,1,1,2,5,4,2.0,2
4,23,116,2,-1,3,1,2,2,1.0,1,4,5,2,4,5,1,2.0,3
4,23,73,3,-1,4,4,3,1,1.0,5,4,5,1,1,4,4,3.0,4
4,23,100,4,-1,2,3,4,2,1.0,2,2,5,3,2,3,3,2.0,4
4,23,165,2,0,2,4,1,2,1.0,1,1,4,2,1,3,4,4.0,1
4,23,184,4,0,3,5,2,1,1.0,4,3,5,1,1,1,4,2.0,2
4,23,15,4,-1,3,1,1,1,1.0,1,1,4,2,3,1,1,4.0,1
4,24,107,2,-1,5,2,2,4,4.0,1,2,2,1,5,1,1,1.0,2
4,24,104,2,-1,1,1,3,3,4.0,1,2,1,3,5,1,1,4.0,3
4,24,125,1,1,4,1,5,5,5.0,1,5,1,1,5,1,1,5.0,5
4,24,88,1,-1,2,2,4,4,4.0,1,3,1,3,4,1,1,4.0,4
4,24,68,4,0,3,2,4,3,5.0,1,2,1,1,4,1,2,4.0,3
4,24,67,4,1,5,3,5,5,5.0,1,1,1,3,5,1,1,5.0,3
4,24,160,1,1,5,3,5,3,5.0,1,1,1,1,5,1,1,3.0,3
4,25,63,3,1,5,4,5,5,5.0,1,1,1,3,5,2,3,5.0,1
4,25,164,4,2,4,4,4,4,4.0,1,2,1,4,4,1,2,4.0,4
4,25,92,1,-1,2,1,1,2,5.0,1,2,2,3,4,1,1,1.0,1
4,25,23,2,2,2,3,2,1,1.0,2,2,1,1,5,3,2,2.0,2
4,25,116,1,0,4,3,3,4,5.0,1,1,1,1,5,1,1,4.0,3
4,25,73,4,1,4,5,4,5,5.0,2,2,2,2,4,2,4,3.0,5
4,25,100,2,-1,4,4,3,4,3.0,1,2,2,3,5,1,1,4.0,2
4,25,165,1,1,4,3,4,4,5.0,4,1,1,2,5,1,3,3.0,4
4,25,184,2,0,2,2,3,3,3.0,3,3,1,3,1,2,3,2.0,4
4,25,15,3,0,3,2,3,1,2.0,2,1,3,4,3,2,1,3.0,1
4,26,107,2,0,2,1,1,3,3.0,2,4,2,1,4,2,1,1.0,2
4,26,104,1,0,3,4,1,3,2.0,3,1,2,2,1,4,2,2.0,3
4,26,125,2,0,3,1,2,3,4.0,2,4,2,2,4,2,2,4.0,3
4,26,88,4,0,3,3,1,1,1.0,1,2,5,3,4,4,3,3.0,2
4,26,68,3,0,2,1,2,3,1.0,3,1,4,3,2,4,3,1.0,3
4,26,67,4,-2,4,4,1,1,1.0,5,2,3,2,1,4,5,2.0,5
4,26,160,4,0,1,4,1,2,1.0,1,1,4,1,2,5,1,3.0,1
5,0,174,2,-2,4,2,4,4,5.0,1,1,4,5,4,2,2,5.0,5
5,0,139,4,-1,4,2,5,5,3.0,3,2,4,4,4,1,2,3.0,5
5,0,158,1,1,3,2,2,2,4.0,1,1,2,2,4,1,1,2.0,1
5,0,120,2,0,4,4,2,2,2.0,3,3,2,4,4,2,2,4.0,3
5,0,183,2,0,3,2,4,2,5.0,3,3,1,1,3,3,1,3.0,3
5,0,47,2,1,3,3,2,2,4.0,2,3,1,1,3,3,2,2.0,1
5,0,177,1,1,4,5,5,4,5.0,1,1,1,3,5,1,1,4.0,2
5,0,194,2,-2,2,1,4,5,3.0,1,1,1,5,5,2,1,3.0,1
5,1,97,5,1,5,5,4,4,2.0,5,4,1,1,2,3,5,3.0,3
5,1,167,4,0,4,5,5,3,3.0,3,2,4,3,5,4,4,4.0,5
5,1,60,1,-1,3,2,2,2,2.0,4,3,1,1,2,1,2,2.0,2
5,1,95,4,-1,4,2,2,4,2.0,2,1,4,3,1,3,3,1.0,1
5,1,16,2,0,1,1,1,1,1.0,1,1,4,1,5,2,2,1.0,1
5,1,150,4,-1,5,3,4,4,4.0,3,1,2,3,4,1,2,5.0,3
5,1,1,2,0,1,2,2,3,2.0,1,1,4,2,3,1,1,4.0,2
5,1,86,5,-1,2,4,1,2,1.0,2,2,5,3,2,3,5,2.0,2
5,2,174,4,-1,2,4,1,1,1.0,5,1,4,3,2,4,4,2.0,2
5,2,139,4,-2,2,2,1,3,1.0,2,2,4,3,5,4,3,4.0,4
5,2,158,3,1,2,2,1,2,1.0,2,2,4,1,2,3,2,2.0,1
5,2,120,4,0,3,3,1,1,1.0,4,4,4,2,4,4,4,5.0,3
5,2,183,4,1,3,2,3,2,4.0,2,5,1,1,3,5,4,1.0,5
5,2,47,2,0,2,3,2,4,1.0,1,1,2,1,1,1,1,1.0,1
5,2,177,5,2,5,4,2,2,1.0,4,5,1,1,3,5,3,1.0,5
5,2,194,4,1,3,4,2,1,3.0,4,3,1,2,3,2,4,1.0,5
5,3,97,2,0,2,2,1,1,1.0,3,3,4,2,3,2,2,2.0,1
5,3,167,5,-1,2,5,1,1,1.0,4,1,4,5,1,3,5,4.0,3
5,3,60,2,-1,2,2,3,2,2.0,1,3,2,1,3,1,1,3.0,2
5,3,95,4,0,1,1,1,3,1.0,3,2,3,3,1,2,4,1.0,1
5,3,16,4,2,3,2,1,1,1.0,5,3,4,1,1,1,5,1.0,1
5,3,150,4,0,1,2,1,3,2.0,3,1,4,2,2,2,3,3.0,1
5,3,1,3,0,1,2,1,1,1.0,4,2,4,1,2,3,4,2.0,1
